id,routeLength,NOx_abs,NOx/km
0.0,1766.65,122.590901,0.0693917306767045
1.0,1766.65,121.258631,0.0686376084680044
2.0,1766.65,124.216891,0.07031211105765149
3.0,1766.65,116.924653,0.06618439023009651
4.0,1766.65,115.972624,0.06564550080661138
5.0,1766.65,122.98496,0.06961478504514193
6.0,1766.65,111.845449,0.06330934197492429
7.0,1766.65,134.987498,0.0764087385730054
8.0,1766.65,120.121513,0.06799395069764809
9.0,1766.65,117.350395,0.06642537854130699
10.0,1766.65,124.843267,0.07066666685534768
11.0,1766.65,125.421293,0.07099385447032519
12.0,1766.65,121.608336,0.06883555656185435
13.0,1766.65,133.113752,0.07534811762375117
14.0,1766.65,121.54648,0.06880054340135285
15.0,1766.65,110.479674,0.06253625449296692
16.0,1766.65,130.360195,0.07378948574986556
17.0,1766.65,107.22817,0.060695763167577056
18.0,1766.65,112.723357,0.06380627571958225
19.0,1766.65,122.195881,0.06916813234087113
20.0,1766.65,124.102406,0.07024730761610959
21.0,1766.65,133.10727,0.07534444853253332
22.0,1766.65,110.016667,0.06227417258653383
23.0,1766.65,114.606471,0.06487219936037132
24.0,1766.65,133.321202,0.07546554325984207
25.0,1766.65,115.616657,0.06544400815102029
26.0,1766.65,116.467047,0.06592536552231625
27.0,1766.65,128.444787,0.07270528231398408
28.0,1766.65,128.177629,0.07255405937791866
29.0,1766.65,125.035428,0.07077543825885149
30.0,1766.65,121.686766,0.06887995132029548
31.0,1766.65,133.885706,0.07578507684034755
32.0,1766.65,122.036834,0.06907810488778196
33.0,1766.65,115.401786,0.06532238190926329
34.0,1766.65,121.612434,0.0688378762063793
35.0,1766.65,113.511169,0.06425221124727591
36.0,1766.65,121.290345,0.06865555995811282
37.0,1766.65,122.558699,0.06937350295757506
38.0,1766.65,133.254641,0.07542786686666854
39.0,1766.65,114.874586,0.06502396399966037
40.0,1766.65,136.530246,0.07728200039623015
41.0,1766.65,128.000755,0.07245394107491579
42.0,1766.65,121.382872,0.06870793422579459
43.0,1766.65,119.075073,0.06740162058132623
44.0,1766.65,115.194283,0.06520492627288936
45.0,1766.65,124.120641,0.07025762941159822
46.0,1766.65,111.777667,0.06327097444315512
47.0,1766.65,124.814422,0.07065033934282398
48.0,1766.65,119.343477,0.06755354880706421
49.0,1766.65,135.305069,0.07658849743865508
50.0,1766.65,109.039774,0.06172120906801007
51.0,1766.65,126.135851,0.07139832507853848
52.0,1766.65,110.222569,0.06239072198794327
53.0,1766.65,120.235899,0.06805869810092548
54.0,1766.65,125.726867,0.07116682251719356
55.0,1766.65,109.428606,0.061941304729289895
56.0,1766.65,120.561652,0.06824308833102198
57.0,1766.65,130.55439,0.0738994084849857
58.0,1766.65,123.936535,0.07015341748507062
59.0,1766.65,116.761137,0.06609183313050124
60.0,1766.65,126.749682,0.07174577986584779
61.0,1766.65,123.386875,0.06984228624798347
62.0,1766.65,132.540171,0.07502344607024593
63.0,1766.65,119.046126,0.0673852353324088
64.0,1766.65,122.615226,0.06940549967452524
65.0,1766.65,129.347682,0.07321635977697902
66.0,1766.65,119.834252,0.06783134859762828
67.0,1766.65,134.910257,0.0763650168397815
68.0,1766.65,117.179763,0.06632879347918376
69.0,1766.65,118.125046,0.06686386437607901
70.0,1766.65,134.741299,0.07626937933376729
71.0,1766.65,113.172213,0.06406034755044858
72.0,1766.65,131.572839,0.07447589448957065
73.0,1766.65,116.490019,0.06593836866385532
74.0,1766.65,120.166551,0.06801944414569948
75.0,1766.65,120.912479,0.06844167152520307
76.0,1766.65,122.562881,0.0693758701497184
77.0,1766.65,119.213306,0.06747986641383409
78.0,1766.65,126.28367,0.0714819969999717
79.0,1766.65,107.324283,0.06075016726572892
80.0,1766.65,125.675434,0.07113770922367192
81.0,1766.65,113.358841,0.06416598703761356
82.0,1766.65,115.057341,0.06512741120199246
83.0,1766.65,119.004139,0.06736146888178189
84.0,1766.65,111.549581,0.06314186794215039
85.0,1766.65,123.749798,0.07004771629921036
86.0,1766.65,106.116124,0.06006629722921914
87.0,1766.65,131.416324,0.0743873002575496
88.0,1766.65,121.340992,0.0686842283417768
89.0,1766.65,122.126855,0.06912906065151558
90.0,1766.65,126.533903,0.07162363965697789
91.0,1766.65,107.422274,0.06080563439277729
92.0,1766.65,120.371939,0.06813570260096793
93.0,1766.65,103.235628,0.058435812413324656
94.0,1766.65,118.789977,0.0672402439645657
95.0,1766.65,128.833225,0.07292515495429201
96.0,1766.65,114.901725,0.06503932584269663
97.0,1766.65,118.862768,0.06728144680610194
98.0,1766.65,111.968769,0.06337914640704156
99.0,1766.65,122.633503,0.06941584524382305
100.0,1766.65,130.967118,0.07413303031160672
101.0,1766.65,123.210842,0.06974264398720742
102.0,1766.65,132.414154,0.07495211501995301
103.0,1766.65,125.721616,0.07116385022500211
104.0,1766.65,132.645688,0.07508317323748337
105.0,1766.65,118.701689,0.06719026915348257
106.0,1766.65,123.813051,0.07008352022188888
107.0,1766.65,126.724779,0.0717316836951292
108.0,1766.65,120.775741,0.06836427192709364
109.0,1766.65,102.036673,0.05775715223728525
110.0,1766.65,103.332704,0.05849076161095859
111.0,1766.65,107.696902,0.06096108567061953
112.0,1766.65,105.852988,0.05991735091840489
113.0,1766.65,110.276055,0.062420997367899696
114.0,1766.65,116.039626,0.06568342682478136
115.0,1766.65,108.595319,0.06146962839272069
116.0,1766.65,109.358834,0.06190181077179973
117.0,1766.65,112.409248,0.06362847649506127
118.0,1766.65,116.97959,0.06621548693855603
119.0,1766.65,124.181518,0.07029208841592845
