id,routeLength,NOx_abs,NOx/km
3.0,4000.56,195.592018,0.04889115973763673
0.0,3925.55,237.960217,0.06061831259313981
1.0,3870.89,249.072835,0.06434510797258512
8.0,2659.29,135.301273,0.050878720635959225
7.0,3932.66,222.750588,0.05664120162943148
11.0,3048.27,187.647136,0.06155856797462167
4.0,3633.38,261.083983,0.07185705403783804
9.0,4091.02,228.803937,0.05592833498736256
10.0,3444.5,188.307775,0.05466911743358978
14.0,3142.29,188.379248,0.059949669826782376
6.0,3074.16,226.71942,0.07375003903505349
2.0,3385.75,303.499676,0.0896403089418888
15.0,3263.21,178.881011,0.05481749902703167
5.0,3794.62,289.845853,0.07638336724098856
17.0,2743.7,211.017453,0.07690981266173416
12.0,3804.04,284.794682,0.07486637417061862
13.0,3530.52,273.607141,0.07749768900898452
18.0,3137.25,219.383275,0.06992852816957526
24.0,3942.3,247.474503,0.06277414275930294
28.0,3481.85,172.617861,0.04957647830894496
30.0,3421.86,170.617417,0.04986101623093873
19.0,4090.06,314.393124,0.07686760683217361
32.0,2891.66,155.742291,0.053859129704045425
25.0,3697.49,224.310421,0.06066559233425919
21.0,3497.81,249.998557,0.07147288074538069
22.0,4413.69,331.064169,0.07500847794022689
31.0,3168.47,229.940033,0.07257131454613741
34.0,3583.93,204.717286,0.05712089410228437
26.0,4494.26,317.942323,0.0707440875694775
27.0,4507.29,341.726851,0.07581647752862584
37.0,3849.62,237.470947,0.06168685402715073
39.0,2780.91,219.329298,0.07886961390336257
41.0,3290.05,229.144107,0.06964760626738195
36.0,3170.74,236.507588,0.07459065959365953
42.0,3123.71,219.97846,0.07042217747486162
44.0,4108.05,300.6722,0.07319097868818539
46.0,2772.79,231.368444,0.08344246913758345
53.0,3650.47,200.470486,0.05491634940158391
52.0,3800.7,201.191477,0.05293537427316021
43.0,3635.36,273.24444,0.0751629659786101
47.0,4283.18,268.391699,0.06266178376813489
38.0,4467.78,390.086655,0.0873110705988209
51.0,2805.51,224.100421,0.07987867482204661
49.0,2673.66,240.158057,0.08982370869893705
50.0,3689.77,253.718048,0.06876256460429783
45.0,3680.64,305.151349,0.08290714359459224
54.0,3276.71,217.604007,0.06640929682516915
59.0,3503.81,164.129417,0.04684312705312217
58.0,3848.37,210.722068,0.054756187164955554
56.0,3371.87,245.506577,0.07281021421347798
55.0,3695.99,281.982814,0.07629425783078418
61.0,3098.84,194.123003,0.06264376444088755
57.0,3850.19,301.716956,0.07836417319664743
64.0,4335.91,232.486837,0.05361892590021472
62.0,4169.3,269.511116,0.06464181421341712
60.0,3718.18,292.382102,0.07863581160675384
63.0,2906.4,229.511537,0.07896763590696394
65.0,3822.93,266.8762,0.06980933472493611
66.0,3486.72,241.992249,0.06940398110545154
67.0,4002.85,225.359596,0.05629978540290044
72.0,4066.28,214.824177,0.052830640536313284
76.0,2764.73,147.69146,0.05341984931620809
68.0,3908.14,266.856389,0.0682821979253558
77.0,3571.48,200.76209,0.05621257573890936
69.0,4314.05,308.003775,0.07139550422456856
78.0,3060.17,204.022841,0.06667042713313312
71.0,4173.48,335.475945,0.0803827848701803
84.0,3257.7,186.385268,0.057213760628664394
