id,routeLength,NOx_abs,NOx/km
92.0,2315.39,184.694289,0.07976811206751347
88.0,2968.67,219.299355,0.07387124705676279
82.0,4050.67,318.534714,0.07863753749379733
94.0,2575.91,199.649932,0.07750656350571256
93.0,3460.9,265.628596,0.07675130630760785
96.0,2696.72,218.461442,0.08101005740306744
89.0,4424.34,351.942759,0.07954695140970179
97.0,3005.05,259.848892,0.08647073825726692
98.0,3918.99,269.871589,0.06886253575538595
100.0,3309.24,233.867489,0.07067105710072404
99.0,3748.46,258.441907,0.06894615575462991
104.0,2446.98,202.316335,0.08268001168787649
103.0,4004.59,285.708235,0.0713451901443094
106.0,3989.44,287.332092,0.07202316415336488
105.0,4447.96,293.431326,0.06596986618584699
102.0,4658.05,344.530259,0.07396448277712776
108.0,3842.74,273.795673,0.0712501165834795
110.0,3518.78,214.925466,0.06107954063624324
107.0,4500.03,310.250023,0.06894398992895603
111.0,3641.7,261.145597,0.07170980503610952
112.0,3518.17,236.239326,0.0671483544001569
113.0,3334.89,212.082651,0.06359509638998588
114.0,4366.65,267.682898,0.06130166099870611
115.0,3472.54,252.027738,0.07257734626526981
117.0,3498.93,248.396875,0.07099223905593996
116.0,3661.38,294.719085,0.08049398997099454
118.0,4096.79,301.754351,0.07365628968045713
119.0,3570.29,280.082389,0.07844807816731973
120.0,4035.71,282.390798,0.06997301540497211
121.0,3696.78,281.301382,0.07609362255800994
122.0,3588.22,277.962411,0.0774652643929302
123.0,4666.16,338.142323,0.07246693705316577
124.0,3502.01,243.637042,0.06957063000962305
125.0,4439.27,305.715981,0.06886627328367051
126.0,3217.96,239.278979,0.07435735030889135
127.0,3980.38,290.066583,0.07287409317703335
129.0,3602.61,265.610427,0.07372722193076686
128.0,3893.27,283.860326,0.07291051635257766
131.0,2773.28,244.947962,0.08832428099578837
130.0,4267.58,320.437964,0.07508657459262627
134.0,2681.17,222.103109,0.08283812999548704
137.0,2673.61,205.140665,0.07672796892590916
132.0,3841.38,302.938703,0.07886194622765776
138.0,2553.38,196.470814,0.07694538768220946
136.0,4369.83,279.322955,0.06392078295952017
140.0,4171.23,263.275063,0.06311688950261674
135.0,5019.7,371.028917,0.07391456003346814
142.0,3440.3,229.85307,0.06681192628549835
139.0,4296.05,335.068955,0.07799465904726435
143.0,3552.72,248.501497,0.0699468286270801
145.0,2877.91,227.99657,0.07922296736173126
146.0,4132.18,224.398573,0.05430513022181996
148.0,3925.06,278.333023,0.07091178810005452
150.0,2664.13,187.718133,0.07046132621155873
149.0,3155.13,283.020622,0.0897017308320101
151.0,3418.27,258.041064,0.07548878935835963
152.0,2903.71,261.430707,0.0900333390731168
154.0,3407.08,257.839092,0.07567743991922703
153.0,4119.51,314.506775,0.076345675820668
157.0,3682.98,247.226545,0.06712676826917333
155.0,3157.59,289.457253,0.09167030963487975
156.0,3252.26,268.615998,0.0825936419597449
158.0,2754.15,225.046649,0.08171183450429352
160.0,3095.39,245.643595,0.07935788220547331
159.0,3181.92,265.103928,0.08331571126866798
161.0,3104.19,243.50322,0.07844340069390082
162.0,2556.08,231.457965,0.09055192521360834
164.0,4181.9,288.544463,0.06899841292235588
166.0,3689.5,239.642879,0.06495267082260468
163.0,4221.89,319.449353,0.07566501093112325
165.0,4071.61,272.130957,0.06683620410599247
167.0,4134.65,260.399861,0.06297990422405766
169.0,3952.69,252.970898,0.06399968072376028
168.0,4036.24,319.367372,0.07912497076487028
170.0,4168.7,267.725021,0.06422266437978268
171.0,4265.99,319.576104,0.07491253003406009
173.0,3541.52,266.368065,0.07521292128803451
172.0,3743.59,310.038028,0.08281837166997454
177.0,3065.61,186.575108,0.06086067960373302
176.0,4023.73,277.037287,0.06885086399932401
174.0,3767.51,334.423175,0.08876503977428063
175.0,3883.44,309.757923,0.07976379781842902
178.0,3241.19,241.941518,0.0746458917866586
181.0,2479.86,173.356904,0.0699059237215004
179.0,4851.23,316.820921,0.06530733875738731
180.0,3274.19,262.154065,0.08006684554042373
182.0,4940.11,325.711658,0.0659320658851726
183.0,3819.68,245.859493,0.06436651578142671
184.0,4568.98,320.443793,0.07013464558829324
185.0,3630.89,271.985699,0.07490882373192248
186.0,3361.39,252.606063,0.07514928734838862
187.0,4750.35,276.517734,0.05820997063374277
189.0,4003.69,256.48791,0.0640628794936671
191.0,4830.97,303.686869,0.06286250359658618
192.0,4633.09,322.753378,0.06966266098867062
193.0,3366.35,250.057455,0.07428147845589438
196.0,4564.66,356.796941,0.0781650639916226
197.0,4102.73,289.470214,0.07055551157400074
198.0,4063.61,256.651356,0.06315846156496317
199.0,4385.15,348.028663,0.07936528123325315
201.0,3548.54,253.945614,0.07156340748589561
204.0,2781.07,187.001343,0.06724078969605222
203.0,4164.98,263.372443,0.06323498384145902
202.0,4054.27,335.154964,0.08266715438290988
205.0,3666.21,268.793944,0.0733165705183282
206.0,4633.8,280.291238,0.06048841943976866
207.0,3098.83,259.872013,0.08386133250291239
208.0,4471.7,290.68536,0.06500555940693696
210.0,3628.0,281.992365,0.0777266717199559
212.0,4334.7,275.863388,0.06364071054513576
213.0,4131.14,277.527928,0.06717950202607512
215.0,4209.71,259.41015,0.061621857562634955
216.0,2612.76,215.729815,0.08256778846889878
217.0,3987.24,274.447751,0.06883151026775414
218.0,2961.54,216.578269,0.07313028660764333
219.0,3078.75,219.055372,0.07115075014210313
220.0,3927.38,239.029953,0.0608624459563373
221.0,3957.95,261.103801,0.06596945413661112
222.0,3479.95,255.134963,0.07331569792669436
223.0,4224.15,318.465987,0.07539173253790704
225.0,3122.01,234.741222,0.07518913200149903
224.0,4641.45,337.613354,0.07273876784194595
226.0,4377.38,295.38478,0.0674798121250611
227.0,3804.19,285.039986,0.07492790475764881
228.0,3815.24,256.470611,0.06722266777450436
229.0,3177.77,222.654168,0.07006616841369892
230.0,3460.83,271.411344,0.07842377233207062
