id,routeLength,NOx_abs,NOx/km
24.3,3001.64,157.939377,0.0526176946602524
24.6,2605.89,122.497613,0.047007975394203136
24.4,2829.49,186.297069,0.06584121838211127
25.0,2605.89,137.481759,0.05275808226747868
24.5,2829.49,240.183528,0.08488580203499571
25.1,3689.68,217.744609,0.05901449692114222
25.3,2605.89,151.317609,0.05806753508398283
25.2,3001.64,198.801827,0.06623106934875601
25.4,3177.55,147.892367,0.046542892165347516
25.5,3177.55,160.515786,0.05051558150147125
25.7,3177.55,185.335328,0.058326486758666266
25.6,3047.04,250.58799,0.0822398097826087
26.1,2634.18,175.992152,0.06681098178560312
26.0,2737.19,208.654942,0.07622961577384106
26.2,3177.55,160.931637,0.050646453084923916
26.4,2634.18,152.329712,0.057828133233112394
26.3,3689.68,219.302097,0.059436616996595915
26.8,2548.65,144.407374,0.056660339395366174
26.7,3186.26,173.515188,0.05445732237796036
26.6,2962.07,172.001552,0.05806802405074829
26.5,3236.85,227.811684,0.07038067380323464
27.1,2548.65,124.155617,0.04871426716104604
26.9,2914.73,169.564726,0.05817510575593623
27.2,3177.55,158.059173,0.04974246605088826
27.0,3073.87,196.442071,0.06390708487997215
27.3,2914.73,172.737401,0.059263602803690224
27.7,2548.65,144.387025,0.05665235516842249
27.4,3527.92,184.347894,0.0522539893194857
27.9,2605.89,145.921165,0.05599667100299706
27.6,3001.64,231.803096,0.07722548206980184
27.5,3073.87,210.783341,0.0685726270141548
27.8,2640.05,177.092529,0.06707923296907256
27.1,3177.55,165.699472,0.05214692829381126
27.11,2737.19,204.732951,0.07479676273842883
27.15,3785.36,241.576358,0.0638185953251474
28.0,2605.89,136.141939,0.052243931631803346
27.16,2634.18,167.751873,0.06368276769241282
27.12,2829.49,215.227199,0.0760657217378397
27.14,3689.68,250.342157,0.06784928693003187
27.17,2879.8,164.585034,0.057151550107646366
28.2,3177.55,178.8696,0.056291671256156466
27.13,2986.22,231.227061,0.07743135502407726
28.1,2771.05,169.383943,0.061126267299399135
28.4,3776.67,204.231066,0.054077021820810395
28.7,3177.55,160.08162,0.05037894604333527
28.5,3186.26,183.743608,0.0576674872734805
28.3,2962.07,166.096466,0.0560744567143923
28.8,3261.1,231.132176,0.0708755254362025
28.12,2548.65,141.09474,0.055360579130127714
28.9,2914.73,155.860898,0.05347352859441526
28.17,2548.65,129.026486,0.05062542365566084
28.1,3001.64,184.161119,0.06135349975346811
28.6,2829.49,218.725011,0.07730192048743767
28.14,3261.1,226.392859,0.06942223758854374
28.11,2892.12,204.79307,0.07081070979074174
28.13,2771.05,174.943578,0.06313259522563648
28.16,3177.55,160.828776,0.05061408191845919
28.15,2914.73,165.967422,0.05694092488841162
28.19,3177.55,170.529196,0.05366688045821466
28.2,2548.65,147.075474,0.057707207345065036
28.23,2518.53,140.960661,0.05596941906588366
28.24,2548.65,153.291194,0.060146035744413705
28.25,2548.65,128.743889,0.050514542600984834
28.27,2548.65,146.088755,0.057320053753948164
28.18,3314.44,228.944582,0.06907489108265649
28.22,3403.24,211.539053,0.06215813548265771
28.26,2634.18,158.723155,0.060255242618196175
28.21,3427.31,215.835715,0.06297525318690168
28.29,3186.26,194.201565,0.06094969180167343
28.28,2829.49,224.546829,0.07935947078802187
29.1,2914.73,159.631016,0.05476699934470774
29.2,2634.18,160.99021,0.06111587287125405
29.1,2518.53,133.538385,0.05302235232457028
29.6,2634.18,174.819077,0.06636565344813186
29.4,2914.73,176.279089,0.06047870265856529
29.8,3177.55,162.081733,0.05100839735015972
29.0,3689.68,219.915819,0.059602951746492924
29.5,2892.12,209.927952,0.07258618314592756
29.13,2518.53,128.811744,0.05114560636561804
29.7,3186.26,189.873994,0.05959149410280391
29.15,2548.65,148.647471,0.058324003295862514
29.14,2548.65,135.195538,0.05304594118454868
29.11,2634.18,157.749333,0.05988555565678884
29.9,3527.92,196.1399,0.05559647044150661
29.3,4440.18,281.848292,0.06347677166241009
29.12,2829.49,203.095664,0.07177818758857604
29.16,2634.18,167.476796,0.063578341647116
29.21,2548.65,141.571139,0.05554750122613932
29.18,2771.05,187.449381,0.06764561483914039
29.24,2518.53,128.92927,0.05119227088817683
29.19,2914.73,177.369068,0.060852658050659925
29.2,3776.67,227.799902,0.060317661325982944
29.26,3177.55,163.599875,0.05148616858900725
29.17,2986.22,235.335652,0.0788072050954049
30.0,2634.18,188.105645,0.07140956388705405
29.23,2829.49,204.52503,0.0722833549508922
30.3,2573.75,148.827741,0.057825251481301604
29.22,3047.04,257.223271,0.08441742510764545
30.1,2771.05,201.690524,0.07278487360386857
29.25,2829.49,202.618215,0.07160944728555323
30.4,3261.1,189.23449,0.05802780963478581
30.2,2634.18,167.689541,0.06365910492069639
30.5,2943.22,200.230192,0.06803099734304605
30.12,2548.65,142.60163,0.05595182939987837
30.6,2892.12,164.348302,0.05682623888358713
29.27,2986.22,213.089974,0.07135776131698268
30.7,3429.15,197.894296,0.05770943120015164
